Image Name;Uncertainty
0e37381aa92c289f168388fb6a332b8c;0.14359402841739197
d90f5db28f3ff7c708e3c95d9596e26f;0.4406758318707744
baae8c3655a07ca543a7baa09b29bb52;0.22405785611798332
6c8072d548422d357e97a528a9ce37ec;0.5812777041825563
3a6161c02efaf0c49fe4dc6ffd76c838;0.6707838810283105
a0d4b7a115f83077d88361dd38399cf7;0.1203973947707673
042bd2100df4934b520a4c0c3fbe1d6b;0.3463562800841261
105cbd187035503e56605db53600b491;0.6343193728901432
f79dc41910f957d0c15aadb49bff975c;0.5820068014417391
9b830287af42617f01b6c0c1c6730766;0.3048540886044129
39b20d5c2588bafb42c5d6915de11b6b;0.3577264951586999
b87f6437fa78d839439ac3052ae57ac2;0.3940079248839506
034add55dd7134b7b5893d787eb5a32c;0.6507312885399325
68f5d0cf51594a0eea7f8d19447d4d61;0.689886739292726
cbe148ca500ebddf00d28e37cde97dbf;0.034050967340242336
ea295f8383b74ad29cf5ba2daea89f98;0.6914819339182232
3424fa4daa40e0bb944a1f579ca895ca;0.4167409277569231
dc7254ab21584e852fe556646c86d6f4;0.6114721061313254
d527d0d353eef920f47505af9fe37956;0.6717187317142909
cb109658cc3e8b87465e9359425e202f;0.12330863452180407
1df557b5c2319b8006f6da4817792d15;0.06483536053297158
89d9673df0dede5b57c52f98b43c1f9e;0.17487725486550987
ac9d05fa3f4fafb474fb96f9f8ab71ac;0.13402948410251317
2102cdaee1284c7da24effe67551ee87;0.4821487406028027
b9e30b8ac80e5d51b4ff18de8eb08fcf;0.1275372134137668
f99a2a0674f03666c5b3448170f4e2e4;0.3584268203378056
a91adf44b39a7f3fc45916c9eaae686b;0.5063514070512795
037f29b7d62479c7fb257903f401269a;0.6252378954090516
500d4f7a12600df45965673dd4642d4f;0.34961387516761305
6eac976813faebe8dc84eaf3835e74c5;0.09809286599012589
ee182a14e532b122f40d561d87eb2136;0.08040591029392162
2ec367872ec7245522d6090ae792d6e0;0.30730195979406
c95bfd7e7fcb784d245163e8305143cc;0.3224161892241766
3eefb47612f9bce4c2acae49d23cad0a;0.3102449973823868
5983afd79b3d81e4fa5d23eccdcac8c4;0.04383142991285239
f82ed3f5d1a4a974884f7180af4f9ba5;0.21209015518318686
dee5779947bf3e93291e7d4ca7e72ddf;0.6917228821279617
e2e6f8162f3f8b961a5afbeef1fc4cfb;0.1400926030790371
6e219cafd656210dca135a52e0ec044c;0.4137055281844412
b363351dfb3083c273593c99c25f92bb;0.23311128035177217
2c657f6c839abdd8fd4a6dc72dabc6ca;0.06765899755280867
e2726cffee3499287c6f87b561dd228d;0.03963472563006054
bfaca5eeb8747937eef3f91f3a2da1f9;0.5615010047740304
c395c14a570dd884a3220879d8c37f5a;0.15323656501634916
bf8add8e1cf28e124aa99ef2d0e15538;0.6881231873435711
7eb16e2c88f31a9d758432226a6727e0;0.19518785226292923
248849ede6c19a5b38182908836cb666;0.5409527219334497
1987d293a6345a3fdfd2accf524bc2d1;0.24039522449796333
53c8c3db02019962528b008bd8594ef5;0.4973928985631527
e3b2b156b3ce1119b4e56debb48b91ae;0.18094012191055342
65cf80cfe609bc8c8a5268c72dcbacd4;0.3429326712753638
451d251fb7dcce75e181862493d77c0c;0.5748940016556114
9158baf42019752ef196d31796e7a768;0.6806065390326479
12d5dea1bb9e690b0a7d2b541b3d2145;0.5784355584213074
e8c8f352660c19ffc14a799823c237f2;0.18155058486547626
c746fea373cf5731bda84ef245617a19;0.6502416445766357
1ec8e0f0d006e23ad9ab3686bc6a61e5;0.5179760833043178
4a3e6e77b42a7e8f8b2dec472667bdbe;0.2678570948520806
d568b6fc539851e62d84e3223eee7091;0.06617988337528402
9c04e2858149df8ba60cf7560ef9d50c;0.31979580459921597
1fb0e1a195d073656c1a1f9b1ac76465;0.359841653518763
147c2ba0e69a12aef763162255c73e90;0.09131625038766017
91939627c20f2e47fa4be433363bfd6d;0.6927029637204951
eb15d508d434c2fede99f7227d03fb4d;0.5931116901798769
41b5859aa0d162eb72387b3ee8a8903e;0.3999952381421473
49db41e3293630f0b1a566d7c9a8f07e;0.39214516174958386
ce7817cab3ef2a86003458ddab80269b;0.5460218462037763
8fdb492c7886b65948dd0b174f331b21;0.18535869385099382
f2b4695127e8d36d54b5214ac6675000;0.07594641732247855
bd1a900e27cf317aa19176446e05df47;0.5451244484362265
3188f3061a095a59f0ba6130014a3679;0.3699532980314068
bf8c6975590c3aae1b61720457cfbfb2;0.670112602330832
9c9a1315dee1ffce88d48728455c1199;0.39729336229795054
a712e62023246ce138c377b93660ee69;0.19190731811440215
af9e760beede5c77eddec0aaf70fe197;0.2759576260987652
9dc28ee23b2f728632e3ac9c1421e23b;0.4012247768687559
9d9bd3cca3f59a198ab1d9dd5e5d0dd2;0.10828410463213889
d5235bb224047dae8ea4c5882dbc7e43;0.3784172611814349
6944574816971eda40c20e1e05ad501d;0.15027205815805084
31e5f57adfb53bd852426904fce70247;0.036057473755516704
a6bb14d29c43bd60e289adda03de9687;0.2620072548704059
146fdf9cb391b6199413967a26ee3305;0.4574273606340044
3c89c48cb5db0af4ff08d1b8568e5687;0.06477406626076974
a05442db760d52a1763492f9ca03ca0d;0.1379375966655561
9f465a610ff3a6712bda746f7c624dad;0.08459939921201579
b6f1c3c748055235a8130ee71f4d3efa;0.6550393170539369
3e6e4a8f49b190ff3656c6cb85dae975;0.19546164112779657
9adf250ecae0407eae54f26e12b4afda;0.17901347589214983
73ef865e4905cc6276f0123c87af0882;0.6367969657140674
66ac9acd0174425c2ad47448fc55ca45;0.11541275337282031
fd3bf77d72ce527f9c9cfa57f6cdea8a;0.10599236966683286
b5fb7cc092dd1e0eefe0ff7d11b9e139;0.06025487341184059
1d54eb35ac47ca398377128f15275f40;0.3994663110132563
69d0aae1adb4068191d4b119e45bfddc;0.2020060153875725
5551a258a28873bfbbb2e6899a497cf9;0.12908679664995748
75e041fb7c1d1188888c2010c856095b;0.19980581385541166
7480c3f00ec3de5d7dd844522cd8d007;0.12295630380703876
65f6854bc7b6c9e360645a242afaff3d;0.014191619134386303
f308d9aa90c2f978c32978a71d039574;0.07900983994771635
64f10c850ec77932295654d030ef330a;0.49840729050497384
f9b0585f3bed42786c6c9fc199e59dc8;0.6731988818245294
1097d143ba39545d1ccee8e240044902;0.44465864078654793
df34f8f7d0a880466008263162c00d68;0.2233193601454782
9c28f2bb8ecc9e89f8c141b768434d67;0.047370160278506754
7907a6d9eb98127ed4906b37b5f52c7b;0.26028147619525427
f136c04bb54b73543f234c0c6b51ad41;0.12682916099216973
762a82c19ca0324ee1fba2b8fad35534;0.3029037942760484
ddd302c374af146eeff0408e2b5da995;0.20431749941295835
8835fd0dded2d34601a6fcf45e346b94;0.20422027337776602
30524fa719ca467beaeed0879835ae7a;0.4637215541466878
0ae4dfa2347160e807c4a4b9bee98f47;0.5832218888100494
1d2e39029f1d50a22bd157b3fc4f6b16;0.47809953120277715
a83b0d472cd523b9d4fb96d01dbd547e;0.08982447767273333
5ef24c35ed7f184da05305d08ea1fd68;0.27495546657560976
a87dead1b6909eb28749a88d7610c5ff;0.6641931842907927
e42266419ea81e25ffbea2954c817ad5;0.10338552124234421
f44bfa3eb762cd9204ccd5a2c2e6111e;0.12543158075944652
d94046cd69c8102ff1e1a871077c7984;0.31219394953703866
1001232743e59b621733775979b08c76;0.6732600720080174
268dcbd78318c0108974c5f99e1dca78;0.6396710894923815
b535981ef6a43250eea3c75e8b205751;0.08348302546462438
db6d351561cec54486ab371f4faf3b40;0.17774802769799167
a5f7e4be7d541aeab8b4b45f9a681300;0.680078302853768
250e91349b32a3a0a04153a94c9c5844;0.10443826441474421
aceb8bd7daf96919fb9a126340671346;0.4529442336273426
41a67f858d0135f033183c8f2955e79c;0.6336326514774147
b0ee38976e71dfbfba705974713ee612;0.65802913117185
157565e23ba28d5a42f63f34f3dd4425;0.6607615186561571
8cdb32e9279d50b6b26cd8eadd29d19f;0.6433992536930443
e79a05a95711261d27e009c51c53ba26;0.34197575092636145
05c4384280a459216bca38ea2a9230ec;0.15120962504269256
2d1b57132c3a9858f4d983a10e07e9a0;0.22794628198266806
a7eceb34129047ee2d36352e12e12fbc;0.6382358764833463
f6224279854d1b5e5b41e7cd3182caef;0.3582878950521649
a04d7b32a88c1d2f397b67ff083f5313;0.14435670988341148
a2c07e3585c5b8788b71534866e4be73;0.6709535572472298
15adbda27f36bcbb0cd4cec566db82a9;0.045108371352780265
254efefa21964ee7664503a878757485;0.0992208928032117
7703dca0de143ad38738f53bee104632;0.39394642611896113
515c5c3ca6c92cd2a972b7a5d73c6ec6;0.544689612651564
9fdc67635e14822c347061fd50f40939;0.5253226108463301
8954785af321c52f1eb73ffd4c6b9367;0.10388320566510792
d439005ae0aeb218bcc014e67c92aba0;0.5927506304762117
7d60fa34382d46eddec04ec8acb4cb52;0.67925682005279
29d140073e1fe204faacd8b1ff2086d8;0.5349010803738062
58381ead397bcae5aaf3572455872b3e;0.004779689708138266
d80664a6eaea1b0c07e52607f3697c67;0.14129899575127897
7de918b1fabd1ad9594666ebd8fd0652;0.47227261151097666
fec8271c64b26205d7fd0a18f2a1dedd;0.031417706218994985
5f5fa1cce0a7969903073b2d3242eea3;0.3439975182758782
ce5e7a97342ec550c5e0d6212ce3c374;0.18014787460683188
0e8b496c4be0464a4808bbbe846334a9;0.04260203354321011
ac6110478f6edbee89ae89481e94b275;0.2569076806973735
824dfb4e8eb256cde52493d8667bfe10;0.6335068555006167
f83625741b5c20294cf356bbb4060927;0.4351072786096773
0b353bfc9df3fc5534511a8295e40046;0.04751727855230975
c7276eee7269730bae81a3fde5eb1668;0.18547199939550907
1392751dc2ff4e148c89fe975c5a505b;0.4103387219440193
47dfbb8880ec4668d2370c280d9f10bf;0.26453213534230546
ec61de4bc848e64aa563c172a51b6585;0.4430324499851061
130019276ea41cbc9c01147481b1d6db;0.20742717532414418
4d65e71e1e9562f67cebf7cfb462c5ae;0.5712755196839132
2b8bc8c425c959228db9a99fd1b4ec66;0.6915522733266437
bf7e9ce61ffe58f2276a4689d00eddf1;0.11075751036842628
333bc859088cb64ca1d20af155b8bf57;0.11681939816777595
a2b8cad572d92f6e24b69495e3b961a8;0.6660881862564428
3e96addcbf4c1869d8f520348646cd60;0.23658552105688677
cd19260dc9973fdc61691502ae1942da;0.4750127646476985
9bc88ce8ad471cce57ed97cd33cb7f35;0.1810665669023748
3d90101372c0551439a5c64d1e5dd03c;0.49629226081806077
26db031a2a246f6525d08296fad489f6;0.12038871003398297
7ad5685ded3cccaaed64166a7bad4798;0.4169365601886242
3b9c3ae2d2f1abe1498d4c746769aaa0;0.07019730267095727
62b633dfb302067fc326018482d36c89;0.16164171180559544
f781b917555e1c9f7be865081d1daf7c;0.41640079565422716
29c932b5138052d632a08a3a2540f735;0.207079147214487
115bd4dfe4bfd01f17f11c13eb61a77c;0.4000415850488233
d6d46d84e69f9d216c81b39bd7acfd08;0.2599979531157488
2450332fd88c37a0014408abd9800884;0.6197551398460465
9b56f501c6765027cce8a1a8ad797767;0.5741428869876968
80645c22c26e113e14fd16a0fa837f54;0.6596667247176955
7adb9a199022845663b36db49852383b;0.6908368982879967
b9773037c8d578189e4e0882064c0885;0.143813738518382
0f5c7c1f601657a2dc0b528f4886bf4b;0.29032807517018105
ef5227e7037bb4e8c9f213056f135f3e;0.11555362681242523
ba63dbc59e855af29d4ebab53063d296;0.052510421039689455
35a2ba270ef1fe91e4434cc83ccac50d;0.0790820374930299
784c60e4447c017aaa12f2013352b92b;0.6848311735897271
0d7666fdc3372c68a080c612081e2b45;0.28564998606032455
a2e0d1c14db909be687d445cb07f786e;0.08335771838893943
bfcc9e5ac8e39cf903c5a70ca5f8e2e7;0.11401526664519193
58c6772feea732357604d4178abc4032;0.6193130635349485
f4579a30dc195784ed21d13c601a2677;0.5806451005352573
9e5cd1fc52ee72cb0658f1e403aa00ad;0.692788800657782
efadb69675bdbc972dc32aac8f0aed11;0.37957513889956296
9c0f575d90a8281e6600f490ea79b9ee;0.32850959435811383
f93152017b2e6dc0e9c6dbbf0400d438;0.11665288286356923
5b8542dc1477f67d3d1c5984b83c14b7;0.19882092140334245
72e996bf235d7bcec83fd9c8f7de1977;0.04453896429767112
d54603c7b6fda2615c5576d137c750c4;0.21612922131372533
fe01b010f147bf3af7740f2f52b45da9;0.2311984312839921
adf1598730764823258fd781429cd590;0.19113182553906263
f7d2a425f1cd82d6c06dc1b0fb0af869;0.018016546946964546
beaab4a58c9ad2c7ee76e96bbcfeca1e;0.1117802737078785
db0e00329b9050f7f855d64a882265d3;0.4551498483611264
6e5421b95ba6f7ae6d5c3ffddd797ca0;0.3045528432691389
8b301972309a5509bbb5946b9f133e37;0.4566219699074556
8893b376a419a07361f32d06e42db79f;0.06370313900500482
85b7018a9e5287342a1392fb02ce24a1;0.31612127681954394
50fb0ac6d41c214effff1c9cd462dd30;0.5506349572312016
d0d12e2cd5f7f1e626ada65eb1e418f1;0.35272296679734444
a1edceba3500660a6c75be946b20242b;0.1372187305493241
819a2641f5c1875c592362daa59bc041;0.5512123627140301
c286cf324f3d429aaf5d3f903e5ce634;0.20900425903395492
89f2a2a4e2924dfd716ebe784b4b1b72;0.5669922487792197
9de809a5afc4db9addde736da4bdc9c5;0.6489148026795413
65fc1018a8862bdbe4d8a063c3130a0e;0.5484434097458849
c6b4ba956e1d4fbe744d6e2839b4a723;0.26764222989842207
dc10e42ab879b08263be5aeb03a764c6;0.17048957099792114
ea7dc37118dc98b179cfa1dfba70c14d;0.3368683927177873
f93148f68ff93c84d40d566a6cd1dbab;0.09993291306836774
5e8b71155d862948b6e0da88f0b41789;0.3727791170143685
4195422677dc2b79c2a9f2d7bc6bc3c2;0.3154056906585876
e59296cf7a004822a4cce233bcb221b3;0.5366401095761805
7c6e364decc2c2e63a40ee36a1694770;0.6757269924473567
80628cfdceb87d93ff1bc91e23fb5c92;0.5915236622279408
a07104de6e1e00d2afcec36c7879836f;0.15289262071389698
ffb182fa5b636005e21eec384bbf406b;0.07799389237792786
d74b496f014de5b9c4cbdc5524df720b;0.2521845300123358
d5a0675bd4fc5ec1e7f4e255da6d5ea9;0.25580142023362357
a4da7781633022869ad9556be440172f;0.11136818227541573
9928acf6905a4a2542f6bb7c4748c89d;0.5831634159524941
3619a5ca0634e11f0e0474c9eab68f2e;0.10552054560422024
a9c926cdab10bc7306c7dbfa787efb54;0.18203757647147198
dc10032bf598b0a3268074de4bb2d7b6;0.6760798570953976
ff17b5e40b6243196d7c47b36efa4646;0.02662498390002234
dafa723ac789768ed1e863cce1681e4f;0.2560922053965321
554f99db864d559fad9886b122c11566;0.43416930896144473
38b6e5e601860ae149c0d53d8cab4cfd;0.5950958003050301
52d6b3779791687e72e755f6b0798ff5;0.06087603404892882
b2ade8c8cf0f8da5d999e116da8cf41c;0.38741659413823537
8f151ad9af432f235c2533cdd7942293;0.6099940695847157
9e0703920062ce903dad42cc471ca2a1;0.06042569508912631
937d1baa30563087075199d0756f980d;0.4997725561033796
14e8546f89ef3481e9f99eff7c7a74d8;0.23208811749778543
27fc326a541217b0ddf54ba29ffef99b;0.09597461899433476
5968428558aa2438b6a420dfddb5829f;0.10195497424771428
83f94c8caeae1de1d931051fd1dec5c6;0.423840052864131
030d8b5c2f9562c574872ab99875aeca;0.29683704083783313
ce07aae37ab28e6276bcab332a9706c9;0.6547342388216961
34bf0923d7382e438664901cf794d748;0.40143841409296993
244c9793ea360003a6a63877be2d7c49;0.27743242718819777
cb88d17eb5534d45ea5377f92ff00bc5;0.3778221076452971
35597497e528841c22f9c07331b08c49;0.10994487076211804
835c8af6ba7ba991a5788192bfe0759f;0.18171015673026497
c23bbf3044bfdb3cb04b6e00920ba1ee;0.388605766863507
91c2ff4afc2ebfc91581c582ac5ab3d5;0.706917025525282
ee7a0b58f510f1f47bfc4ad434f7ddd4;0.4592922509740662
af79e4772667773474dea5134a7d006d;0.08910472600665785
dc4034659aa2ae3585cdbe6febd3540b;0.21516236537180855
0febce723014e9ed2afe3bf5325775cc;0.5269232145852972
cdf1f6e142dcabb9c481c919ada4a4c7;0.19683147792625952
c086762038676658afbb3e39432c049a;0.11209235400688661
28522b00c39c8b77580bae8bc86c0c76;0.0638859394054244
26cdc0af323b18d54925546b032e442c;0.19771716316731278
778bd33e4eb7fbc28402051743b78aa2;0.6472083455170101
ebd3d4bfc5d1e9ce090e342869cbdefe;0.10327451227084578
6af8999282337b9d7255ad5b12fe3909;0.14054298384965752
0f7afae16aa8f61f8f1682665e53ef98;0.6283104948898777
ee4957f6544985b0d44ed126ae15500f;0.48344746127436167
36c8f9a16788be091884e5cd1688767f;0.27338286476641294
886c574b0b86f018967dd04de7ef6fe7;0.20065796366146993
d111dfd7a4f8fda7af0ea489a9dea0fd;0.47133858462653894
47170b061a28c7ed911a80bc733b7354;0.5603178943396148
31a7aefb0e4723400ba7934ff463d663;0.5244115189932056
4dbd4df023391ed642e6d59372c13d4b;0.0860371525449727
4aeefb17109509ee7eac25844586dbf5;0.4665848333946501
ac5f07039fde0b6a831f08d207f9c26c;0.5237549276842747
2ea5a65f8c7316df537b5f8caf4146d3;0.6343193728901432
7648ece616fd961c1447684b7dc0c654;0.3959689410379356
08a8d48ec979f002383f336d988673ca;0.3949535620453006
be85e2b33823aeebfbd13873dc207ddc;0.0941062476176951
72ce19093e603d0ed7e0ea843dd4bd4a;0.1445845741613856
0a3bf331f951938b678a1736ea8d8399;0.10285524982239017
363ffb07f4452fb7c504b9f3f73f6bfc;0.27409122085677295
32b84dbd24b4c2db47ba783d3806b6d0;0.08556726410892196
a0202572ab9a522f5854316de59a3076;0.5914657597649551
41bfc11a16555808e8ddf2af836e6943;0.13963075768172195
750cf428f4f94ee2c4142320505b57e2;0.5260692965867788
491f1c9e8e27e4660ed001d968610ed6;0.6637833450946806
091e4c8eda34e392cbecfc81d7aeb6c7;0.5171635381942558
a6a7146bd23b394f54a5950d2dbefa7b;0.2453101768178788
c2230eb928a225c9cbb7d247cbde2b4a;0.5264715970356765
1a54fe096ab9492e54984e3e4b3a02d8;0.3812715480209929
aca0433f0f62079f335cb8c727f9aa82;0.3105952031977189
18ab344517b07a6fa78f38b9839fed98;0.6130517861333905
67fa39eefb55953ca818c7c46d3a8369;0.48363553575092094
0ee8e3eb6bc2e209cad1064cdef0f422;0.22853815868329233
b31d1678d2148a94702ffa5bd6ac3aba;0.5336942079225607
4bb86006d6608773f3e1de6f204a8ee4;0.625785008864841
7b77301b3eba03e9b47d927d212d64aa;0.07253216804851484
14cfeff25aa96b156a952fae9669162c;0.6912604997898116
3a88831048e734048b59f99f3e2e7133;0.3266005448609535
1f8b5cd484f0cb5965d03ca696ad0171;0.24936644959335533
b0404032716fda7bf95526f298822900;0.6391080661228281
73ca95633a46136d909f5ad45c7ddda1;0.4750974197307153
ae735fba71d07070521f014ddfaa6bc4;0.06089999652773435
97a08708adfb345f406e85397b0e05e3;0.5384188116027547
d38023a1ae94edce5f0ef2d2043bd17e;0.12810734194149886
2013de8f585f3ef670ac9355bebd930b;0.4517878607155947
fae4428cb40950b27cf533531356ffab;0.24237471702753333
e98b389d622e68214eb092efe5ba8345;0.06723298442252645
5f0f7d362bd640eaef0be4076229a7ef;0.6343193728901432
8a2e377920bb4f87e746d837d6ff0f40;0.6673024244771537
fd8f72156916289ccbcce7ad19b2ee69;0.2514150563113894
14be84455c24ef064605eccd0c80ff48;0.6112019079542643
8c2a787d5962f32f6a0356b298c6b9d8;0.06158722330419213
fc2fd27c7f16ed0c6f522ef43f585727;0.020129134135474642
cab0adfc6e551c4cca471512b2e200fd;0.5813352451548727
040847f885854a69d231c46196288d46;0.6821264279213534
4f8ea724680d43c27a0a2f022fbee4d8;0.34199632506960476
d06caef003246b913feba14f74dc9e1a;0.2107459835340325
8179b356509349b2d8ecae80e6a4a826;0.690976084480178
0939cc4fdee01c1d6f34541b9f8bd475;0.07990370147484888
817ffb24ed7fc638921a9ecc349981dc;0.05682626517343757
e977901dfe6c8ff87e5bcf5c513250ac;0.16570647030174218
1b323176137e2d3b0fa66c691af7168e;0.5973789389961219
3625e6a2deae10c191a3fc3b6fde9fdf;0.3249053424756525
622e036c40d720a7bf557668980ea1ce;0.6343193728901432
95c518378ccd428a5e674c3c668e9f2e;0.6326617800273308
287954ebec5531c31c41010a31ca23b8;0.13487490185872564
867b35251feb629d68d6801ca1af88b3;0.5843847599418471
18d66a4b8755474ebb3cf0ed64f3b401;0.6912093998471792
25a213edbcc763a0b37c60d060c028a6;0.07851574425512703
77bd87b225a08ba9983b605d2801d2bb;0.26009332003410085
a1385e79c61705772c03a7cd134c72e7;0.6343193728901432
7297153bf18e3e89678767205c2e3457;0.11767205020697044
b22a805186b5c95212db780854e5d2fe;0.36322012063161724
a9ff261ddbae34cbbb6b5d5c0f2d1ce6;0.6507715867064311
86e1e1f8d6a8d630b1577b3a5f3d65a3;0.31683328329312815
32137f2c309e98e70a78da4cd1382663;0.16723769488843745
80c45d3afb5da26d7501c2520aa6fe67;0.06715285691388032
69cbcdf09838a1e96a974c51fbc20f02;0.18605937686279048
19f82c826d1b9406c778eb66d2e5c5ad;0.294831578946157
59a74456aabd8137c9297f345f431c71;0.28580811866001105
095647135b81501cbb9ba7fa58528e3c;0.212187145187387
f94aad0ed89e482b4ff32f68a3672dc6;0.028851029311501717
2a8f8a39a833b8f141e0474b097fdb36;0.5167110391912336
687f0aaffbc0c082e7a01018e78233ed;0.6830937755377888
54cec2f3453d7b16499791f8bf5c882d;0.145419498046367
befafdac95e8e497f11df8c2d997a989;0.23638321467061524
9b1f3966737b74ae375dd220e56806d1;0.2001124765964129
1975c20bde8ee4ef2fe32b7a3a7b3656;0.3435059239730893
4bd5c18dcdfe52d9b4cdc9a85199f5cb;0.24474335843248984
c1b2ec5ced6e0232ca1cff1c559234f2;0.512332485883096
e03c2b754bce667277ce38e552bd81c9;0.5851598782782829
c445380a860360322df76605978e1618;0.5318098924597805
427f804eef0ccf5d4f858288d6399c7d;0.21349572354395405
bb67cee6297c4c76b83fff361350bc23;0.06500241495393162
008308f099f0c565fbc024ece6b8b08c;0.5636729262555568
3711df960b95a8a8a61c5f09789d3084;0.3443361939987047
a1d31796040eff1d8223f486caa01ab8;0.14857529529595254
d7502ac103c3191346e8d4217809fc22;0.08868476550304685
06977be07ef2afb3ddfa7733f0c04917;0.4642052122166992
3949bb0d5d659f89f895295ffef07153;0.15733436710496734
83a54cb1fd656a3cdbd7ac9ffbba9d06;0.5549854652946542
b178a5e3b3e668381bc66e3dac6fa94e;0.6530155331561656
cffe816dc2dae6fb3f918ed68148d26a;0.6589405586824564
b0e4ac380ceb1b245dd4fe6052913919;0.5946127216027891
d24132a1799988d8e8580e46d2123897;0.32394776225075134
2d0be5f801037c5471b96ed3984a4e15;0.6930258355758321
c54f0e85e9e4d397843314eed507d06f;0.34136101900269816
19929dc431ae4560780d6a92a8e9fd20;0.6348797768964024
514f894a5d88a2f7b8a36109c0caa4e2;0.39519736110704085
08788ad91d8fd0fbf8e130739837b03f;0.18661068553837262
d078bb822b00d4c5efbc26fde8dd86c8;0.1739493373825313
43aeffda3443f02792ab71c8bc4ea6d7;0.644179664998986
2c688d7d92059ab3bac7c190dd6e31cd;0.6569017083924318
347a582c6b8c3415b576cc8a53c83599;0.6522176638931011
c1fdc376869d4832520659ead6e02eed;0.34967266822185705
8a197e17ca0091e9abcfb457dc24813f;0.36773359999229294
1e5b35728a6af734a4723f480bafafa9;0.5341575093871687
9e47e424e9fa1a9ef32d9013522df425;0.04787075395004434
f64bc79d13c9006047a3d4b50601599d;0.6511785120598744
59c0c23b3f025bbe58e86162602ec4db;0.042044711125790134
